Data da opinião,Nota,Título,Conteúdo
out. de 2017,5,Pousada excepcional!,"Atendimento, acomodações, serviços, tudo muito bom!  Recomendo de olhos fechados!  A suíte nupcial é linda!  Foi a nossa 1a opção, devido à banheira de hidromassagem anexa ao quarto. Mas como não estava disponível durante toda a nossa estadia, ficamos também na suíte 401, que não perde em nada para a outra!!  Decorações de muito bom gosto!  O jardim é muito bem cuidado, e com uma fonte, com peixes, muito bonita!  O espaço do café da manhã, todo envidraçado, proporciona um momento agradável!"
out. de 2017,5,Pousada Borô,"Segunda vez que estivemos hospedados na Pousada, primeira num quarto família, que foi excelente e nesta última vez em casal, no quarto 302, fiquei encantada pelo quarto, decoração, higiene, espaço....enfim super recomendo a Pousada, sem falar no magnifico café da manhã!!"
out. de 2017,5,Excelente,A pousada Bora o atendimento é perfeito as acomodações são muitos turistas o local é calmo as pessoas do atendimento são educadas e atenciosos o café da manhã serve o que tem de melhor Recomendo a todos um local excelente voltarei lá quando estiver novamente em Gramado Parabéns Pousada
out. de 2017,5,Pousada Excelente,"Eu e minha esposa estivemos hospedados do dia 25 de setembro a 1 de outubro de 2017, e queríamos deixar registrado os nossos agradecimentos a equipe do hotel, sempre educados, gentis e muito prestativos. Dou nota 10 a tudo, desde arrumação dos quartos até o maravilhoso café servido(Parabéns as meninas responsáveis pelo mesmo, vcs dão um show). Pousada linda e aconchegante, com gostinho de quero mais. Indico aos casais que pretendem ficar na pousada na escolha da suite luxo com banheira. Um forte abço ao Dono da pousada(super educado e gentil) e ao Tiago, Marco e Jeferson da Recepção assim como as meninas: Estefani,  Fernanda, Franciele e Janete do Café da Manha e apoio."
out. de 2017,4,Alguns detalhes e serão excelentes,"Localizada em uma rua calma, muito próxima ao centro de Gramado, a pousada é muito bem arrumada, organizada e sentimos um perfume muito agradável quando chegamos. O atendimento da recepção foi muito bom e o processo de check-in não levou mais do que 5 minutos.    Ficamos no quarto 101 e, logo de cara, percebemos um quarto quarto bem espaçoso. A pousada remete à simplicidade em toda a decoração e isso não prejudica em nada o conforto da estadia. Algo que nos incomodou um pouco foi o barulho dos quartos acima do nosso e do corredor. A escada de acesso aos quartos superiores ficava na cabeceira da cama e a circulação acabava produzindo bastante barulho. O piso do quarto é em cerâmica. Vale pensar em colocar um piso vinílico ou laminado para melhorar o conforto do hóspede.    Destaco o café da manhã bem variado e com produtos de grande qualidade. Era difícil escolher qual a melhor torta.    Há ainda um Spa nas dependências da pousada, mas não utilizamos este serviço."
set. de 2017,5,Excelente custo benefício,"Pousada com mesmos benefícios de um hotel 3 estrelas, ótimo café da manhã, atendimento cordial e ótima localização. 8 minutos do centro, restaurantes próximos de todos os gostos e valores, recomendo o local e seus funcionários."
set. de 2017,5,Perfeição,"Amei a minha estadia na Borô. Fui com meu bebê de 5 meses! Nos sentimos em casa! Equipe mega Atenciosa, quarto impecável, café maravilhoso! Todas as dicas de pontos turísticos e passeios pegamos na pousada, pois não tive tempo de olhar antes daviagem, e fiquei muito satisfeita com as indicações. Vamos voltar em Gramado e ficar lá denovo, com certeza."
set. de 2017,5,Excelente,"Excelente Pousada, quarto muito grande com cama grande, chuveiro bom d+; cafe da manhã farto e bem completo. Otimo atendimento de todos funcionários (sem excessão), area verde muito agradável. Super recomendo."
set. de 2017,5,Excelente.,Um excelente lugar para estadia em Gramado. Muito melhor que ficar no centro. Lugar tranquilo e com um excelente atendimento. Café da manhã muito bom. Funcionários todos muito educados. Nenhum ponto negativo
set. de 2017,4,Gostei bastante.,"Uma boa localização, não fica no centro mas fica perto. Um lugar calmo e aconchegante, com ótimos funcionários. Café da manhã bom e variado. Limpeza muito boa, com estacionamento. Tem um jardim bem bonito com redes para um bom descanso ."
set. de 2017,5,Excelente,"Spa maravilhoso tem opção para fazer massagem em dupla,preço bom,atendimento maravilhoso.  Do centro de Gramado para o spa de UBER apenas 7,00.  Massagem terapêutica 90,00 lugar bem aconchegante.  Obrigada equipe Borô."
set. de 2017,4,Faltou pouco para uma nota 5,"Ficamos na suíte 406 que é linda e romântica, o café da manhã é muito bom, arrumação muito boa e local muito bonito e bem cuidado. Porque não levou nota 5: - Piso do lado externo/corredor é de madeira e muito barulhento com a circulação das pessoas/ - Escada de madeira ao lado do quarto também é muito barulhenta - A suíte fica em baixo da sala de café da manhã... imagine os funcionários montando o café da manhã e a circulação das pessoas. - Dentro do quarto tem uma parede de madeira, ao lado da janela, que esconde a tubulação de água. De madrugada, faz muito barulho a movimentação de água dos quartos que estão acima da sala de café da manhã. - A suíte é maravilhosa mas foi construída no porão do prédio. Do mais, vão que é muito charmosa."
ago. de 2017,5,Pousada Excelente,"A pousada fica bem localizada,o local é bem aconchegante. Ficamos hospedado em quarto família com vista para o jardim, o ambiente é amplo e bem arejado, a organização e limpeza nota 10. Adoramos, voltaríamos com certeza."
ago. de 2017,5,Boa localização,"A Pousada está na estrada entre Gramado e Canela, tendo a opção de visitar as duas cidades de carro. Sempre que vou para Gramado ficou nessa Pousada, o atendimento é maravilhoso e os preços mais acessíveis que no centro de Gramado."
ago. de 2017,4,bom,Boa localizacao pra quem esta de carro. Bom atendimento da recepcao. Bom café da manha. Apartamento espacoso. Boa arrumacao e otima limpesa. Otima cama. Bom banheiro. Otimo sistema de aquecimento das instalacoes e da agua.
ago. de 2017,5,muito boa pousada,"Excelente acomodação e atendimento perfeito. Tudo muito bom. Desde as acomodações ao café da manhã. Funcionários muito educados e atenciosos. A recepção foi o ponto alto, sempre disponível em qualquer momento"
ago. de 2017,4,Pousada Confortável Estilo Colonial Muito Boa,"Pousada super confortável estilo colonial, muito limpa , quartos confortáveis , atendimento muito bom um ótimo café da manha. O quarto que ficamos era família e tinha bastante espaço uma varanda super agradável."
ago. de 2017,5,Muito boa pousada.,Pousada muito confortável. Bom investimento na infraestrutura dos quartos. O Café da manhã é muito bem feito. A localização da pousada é boa. O atendimento da recepção é eficaz. Não tenho nada a melhorar.
ago. de 2017,4,Pousada muito boa,"Nossa estada foi muito boa,correu tudo bem!Recomendo!Ótima localização,perto de Canela e do centro de Gramado!Achamos tudo muito limpo e o café da manhã estava ótimo!Espaço de lazer muito agradável!Valeu!"
ago. de 2017,5,Melhor custo / benefício,Excelente café da manhã e quarto agradável. Funcionários prestativos!  A pousada fica localizada entre as cidades de Gramado e Canela e próxima das principais atrações turísticas na Avenida das Hortências.
ago. de 2017,5,convite ao descanso,"Pousada muito bem localizada, perto de tudo!  Silenciosa. Ela fica numa rua muito tranquila e aconchegante. Os quartos nos fazem sentir em casa. O café da manhã é outro ponto positivíssimo!! É delicioso e variado. O jardim é uma gracinha...muito bem cuidado e o atendimento é cordial.  Meu marido e eu nos hospedamos dois anos seguidos nesta pousada e este ano estivemos recentemente, em agosto de 2017. Voltaremos com certeza! Se tornou nossa casa em Gramado!"
ago. de 2017,5,Recomendamos,"Adoramos a pousada. Quarto muito limpo, decoração de bom gosto (rústica) e aconchegante, café da manhã ótimo, com bastante variedade, lugar bonito e todos muito atenciosos! Com certeza indicamos essa pousada a outras pessoas."
ago. de 2017,5,Pousada aconchegante e acolhedora,"Pousada extremamente bem localizada próximo a Avenida das Hortênsias entre Gramado e Canela, muito próximo ao Café Colonial Bela Vista (dá para ir a pé). Quartos confortáveis com calefação e camas ótimas. Jardim bonito com ótimo lugar para crianças. Café da manhã delicioso. Recomendamos a todos.... inclusive, encontramos um casal do PR (Irati) ""perdidos"" na cidade e recomendamos a pousada para passarem a semana. Acabaram se hospedando nela e gostando. Inclusive fica a dica para uma diária cortesia! ;)    Brincadeiras a parte, recomendamos pelo conjunto da obra."
ago. de 2017,5,"Romântica, Confortável e Pratica","Uma ótima opção para quem quer uma pousada próxima do centro e com um preço menos salgado.  O quarto com hidromassagem é amplo bem decorado e com aquecimento de lareira e ar, opção não falta para se aquecer no inverno.  Café da manhã excelente e um atendimento educado e atencioso.  A pousada ainda conta com serviço de SPA porem não tive tempo de aproveitar o mesmo mas são ótimas opções para relaxar após um dia de passeio pelos parques da cidade."
ago. de 2017,5,Aconchegante,"Quarto confortável e aquecido, café da manhã impecável. Fomos bem recebidos e atendidos durante os dois dias que estivemos na pousada. O jardim interno é muito bonito,dando a sensação de estarmos em casa."
ago. de 2017,4,Satisfatório,"Eu gostaria do quarto com banheira mas não foi possível pois já estava alugado, mas o que fiquei atendeu muito bem nossas expectativas, o café da manhã com muitas variedades com attndentes super educadas e atenciosas."
ago. de 2017,5,Excelente,"Pessoas do mais alto nível que trabalham no local sempre dispostos a ajudar, café da manhã espetacular, quartos limpos e muito bem organizados. Estive em Gramado com a minha esposa e duas filhas ficamos muito bem acomodados."
ago. de 2017,5,Excelente! Indico com certeza!,"Os proprietários são ótimos, muito atenciosos. Parece que você é único no hotel, atendimento personalizado. Café da manhã delicioso, quartos excelentes. Lugar tranquilo. O Hotel é ótimo. Perto de restaurantes com preço acessível ( Indico o Aquece - 18 reais o prato, tem pizza, lanches, porções também). O Bustour passa a 2 quarteirões. Da para ir a pé no centro. E caso não queira andar um pouco, pode pegar o Uber que fica na faixa de 6 , 7 reais. No Centro vale a pena experimentar o pão de linguiça na praça ao lado da rodoviária. 2,50 o lanche sai na hora. Indico o Hotel! Adoramos a viagem!"
ago. de 2017,5,Ótima!!!,"Ficamos uma noite na pousada, o local é muito aconchegante e calma. O café da manhã é ótimo e principalmente as massagens terapêuticas farão a gente voltar em breve.  Parabéns aos donos da pousada!!!!!"
ago. de 2017,5,Muito boa,"Muito boa a pousada café da manhã maravilhoso.  Ao lado da pousada tem uma pizzaria muito boa que só trabalha com Delivery, porém, como é do lado vale muito a pena..... Porque o sabor é sensacional!  Parabéns ao gestores!"
ago. de 2017,4,Ótima opção para família em Gramado.,"Recepção nota 10 com boas dicas, atendimento eficiente e infra estrutura adequada com limpeza, arrumação e café da manhã muito bom. Acomodação confortável com o básico necessário para sua estadia e da família."
ago. de 2017,4,Excelentes instalações,"Local limpo, agradável e bem aconchegante. Atendentes simpáticos. Café da manhã delicioso com bastante variedade. Boa localização. Roupa de cama limpa e confortável. Banheiros limpos e novos. Com bastante atividades para as crianças."
ago. de 2017,4,Muito bom,"Se hospemos por 3 dias, sendo um casal, um duas crianças.Quarto Confortável limpo e aconchegante. Ótimo café da manhã. Local tranquilo e de fácil acesso. Funcionários atenciosos. Para ficar perfeito, faltou alguma refeições, tipo um café da tarde como exemplo, mas próximo tem uma pizzaria delivery caseira na mesma rua e bem próximo uma padaria,mercearia e restaurante muito bom. Pretendemos retornar novamente."
