Data da opinião,Nota,Título,Conteúdo
set. de 2018,5,EXCELENTE!!!!!!!,"São tantos pontos positivos que não se sabe por onde começar. Desde a chegada você é extremamente bem atendido. Os funcionários são solícitos, atenciosos, amáveis, simpáticos. No início até ficamos ""constrangidos"" com tanta atenção hehe.  A estrutura é nova, o quarto é muuuuuuuuito bom, cama grande e confortável, piso aquecido no banheiro, toalheiro aquecido também, já deixam no quarto roupões, chinelos, guarda-chuva e até futas de boas-vindas.  O café da manã merece um parágrafo exclusivo: muito variado, doces maravilhosos, salgados excelentes, sucos, iogurtes, frios, cafés...... e com variações dia-a-dia. Ah, e fazem tapioca e omelete mediante solicitação.  Como se não bastasse, limpavam nossa cuia de chimarrão e faziam um novo (com estilo diferente a cada dia). Importante aqui relatar que junto ao bar tem água quente disponível 24 horas em um boiler.  Outro destaque para o barman Rodrigo (se não em engano), ou Indaiá hahahaha. O cara é uma figuraça, trocamos várias ideias e até descobri que ele arranha um violão.  A localização é muito boa. Não fica beeem no centro, mas nem muito longe dele e assim o ponto alto é que foge da muvuca e do barulho, tornando a estada muito tranquila e calma. Mas em 5 minutinhos de carro está na Rua Coberta, por exemplo.  Para finalizar, ressalto que tem uma pequena academia, com equipamentos novos e muito bons (utilizei em uma tarde). Faço essa alusão por que não encontrei nada sobre isso aqui nas avaliações e no site do hotel também não fazem nenhuma referência ao espaço (segue uma foto).  Enfim, o hotel é top, o atendimento é top, os funcionários são top, tudo é top. RECOMENDO MUITO o Refúgio da Montanha, para qualquer ocasião e em qualquer estação."
set. de 2018,5,EXCELENTE,"Hotel excelente. Já ficamos em vários hotéis em Gramado, mas o Refugio da Montanha foi uma grata surpresa. Hotel muito limpo, tudo novo, funcionários muito atenciosos e sempre sorridentes. Ficamos na Gran Suite, um quarto muito amplo, bem decorado, com uma excelente banheira de hidromassagem próxima a cama. Só sentimos falta de uma piscina aquecida. Ótimo hotel, recomendo."
ago. de 2018,5,Maravilhoso!,"Eu, meu marido e nossos dois cachorros/filhos decidimos de última hora nos hospedar neste hotel e, por sorte, conseguimos uma suíte incrível. Fomos muito felizes em nossa hospedagem. Ficamos somente duas noites, mas, depois de conhecer o local, a vontade era não ir mais embora! O quarto (gran suíte) é lindo, espaçoso, limpo e muito confortável. A mistura de madeira, pedra e vidro na arquitetura e no design do hotel é lindíssima e têm todo o clima da Serra. O café da manhã é farto e muito gostoso. Os funcionários são muito simpáticos e gentis e atenderam prontamente aos nossos pedidos. Nossos bichinhos foram muito bem tratados e isso fez com que a hospedagem fosse ainda mais especial. Saímos no dia dos pais e meu marido ganhou um mimo, afinal, pai de cachorro também é pai! Adoramos!"
ago. de 2018,5,Super recomendo !!!,"Hotel muito bom, com funcionários muito atencioso, muito limpo e quartos muito confortável. Café da manhã muito bom! Um hotel preocupado com a fidelização dos seus hóspedes e conforto deles com preço justo! Super recomendo😉"
ago. de 2018,5,Hotel novo,"Hotel novo. Com estrutura moderna. Aquecimento maravilhoso. Quartos confortáveis. Café da manhã bom (poderia ter mais variedades). A localização é boa, mas claro que para tudo precisará usar o carro. O atendimento, desde a recepção até a equipe de limpeza dos quartos, é muito profissional, e ao mesmo tempo carinhoso. Nos hospedaremos novamente lá."
ago. de 2018,5,HOTEL ACONCHEGANTE,"Hotel com infra estrutura excelente, profissionais excelentes, simpaticos, atenciosos, sempre atentos no conforto do hospede. Quartos sempre limpos e organizados. Adorei a comida do restaurante. A localização do hotel e muito boa, é um pouco afastado do centro e é bem tranquilo a noite."
ago. de 2018,5,Espetacular,"O Hotel apresenta um novo conceito de bem estar e estadia, pois oferece um atendimento sensacional. Além disso, está localizado numa região de Gramado, donde o hóspede possa se sentir em meio a natureza, com a tranquilidade de uma cidade de interior. Vale a pena conhecê-lo."
ago. de 2018,5,Hotel Excelente,"Fiquei hospedada no Hotel Refúgio da Montanha com meu marido, durante um congresso em Gramado. Fomos muito bem recebidos, o quarto era excelente e fomos muito mimados durante a nossa visita!  Os funcionário do hotel são super educados e super prestativos! Adorei minha estadia em Gramado."
ago. de 2018,5,Excelente,"Hotel extremamente bonito e organizado. Tem boa localização, em especial porque fica um pouco afastado do centro, que costuma ser caótico durante a temporada. O atendimento é impecável e o café da manhã também é excelente."
ago. de 2018,5,PERFEITO,"Lindo, limpíssimo, tds os funcionários sempre gentis, prestativos.Quarto impecável, serviço de quarto idêm, excelente café da manhã, decoração magnífica do saguão, excelente banheiro, chuveiro, sistema de aquecimento e calefação perfeitos.Boas vindas com taças de ótimo espumante.Localização boa, próximo ao centro da cidade, porém tranquilo."
ago. de 2018,4,"Hotel com quartos muito bons, limpeza nota 10, café da manhã muito bom.","Ótimo hotel com quartos confortáveis, limpos e arejados, serviço simpático e atencioso. Cozinha impecável com pratos deliciosos. Fora do burburinho central o que pode não ser bom para quem não está de carro."
ago. de 2018,5,Incrível!! Tudo de verdade!,"Procuramos sobre o hotel e todas as avaliações diziam muito bem, mas nada como aquela opinião pessoal certo?  Bom, do momento que avistamos (o mais bonito da região) até o momento que ficamos em nosso quarto, a gentileza tomou conta de uma forma natural. Você nota que não é forçado, os funcionários realmente querem o seu melhor.  Hotel limpíssimo, café da manhã cheio de doces da região e salgados (se você procura im café da manha digno, é este!), quarto grande!  Este é o padrão que Gramado deve oferecer para fazer jus a cidade. Fabuloso."
ago. de 2018,5,Surpreendente,"O hotel foi umas das grandes surpresas que tivemos ao passear em Gramado. O mais engraçado, é que o que mais chama a atenção não é a cama extremamente confortável, o café da manhã de sabor caseiro e farto, ou o fato de ser novo (e logo muito limpo). O que faz jus a avaliação excelente são os funcionários... todos muitos educados, atenciosos (se eu pudesse traria a nossa camareira conosco, que pessoa cativante e educada). Se pudesse resumir a avaliação, diria que você realmente é “mimado” ao entrar nesse hotel."
ago. de 2018,5,Fantástico,"Hotel excelente, atendimento VIP. Cama super confortável. Todos os dias recebemos um “mimo” do hotel , o que achei super atencioso. Recomendo e com certeza voltarei a me hospedar no Refúgio da Montanha.."
ago. de 2018,5,Hotel Maravilhoso,"Ficamos encantados com o Hotel. Desde o momento da nossa chegada até o momento de irmos embora, fomos tratados com extrema educação e simpatia. Super organizados, limpeza impecável, café da manhã delicioso e fora o mimo que deixaram em nosso quarto.Minha filha pequena ganhou revistinha para colorir e estava muito feliz. Parabéns a todos que fazem parte dessa linda equipe do Hotel Refúgio da Montanha."
ago. de 2018,5,maravilhoso,"Um hotel perfeito para familia, amigos, pets. Confortavel e um atendimento excelente. Tipico de nossa serra gaucha. Café da manha nota 10. Super indico a todos. Acomodações com requinte, novas. Limpeza perfeita, piso aquecido."
ago. de 2018,5,Rico em detalhes - pequenos detalhes,"Nós sentimos especiais neste hotel . Realmente detalhes que não são comuns fazem com que não se deixe de dar a nota 5 . Todos os dias um detalhe no seu apartamento , um sorriso diário de todos os funcionários , isso realmente faz toda a diferença . Na hora da saída um sacolinha com duas maçãs e duas garrafas de água , enfim são detalhes que encantam !  Mais seguem algumas sugestões para que possam melhorar a cada dia :  1 - Faltam opções de canais de televisão . Nem um canal moderno de filme . Poucas opções de esporte . Sugestão de um enriquecimento na grade de canais ;  2 - Pedimos um jantar no quarto , e excelente a opção de comer no hotel . Mas faltou servir em um carrinho , e não em uma bandeja como foi feito pois isso faz com que o garçom em teoria tenha que entrar no seu apartamento , o que em alguns momentos não é legal ;  3 - Excepcional o café da manhã , de muito boa qualidade , mas no último dia por ter poucas pessoas , foi servido a mesa o que não é legal ;  4 - O elevador na garagem assim como na portaria poderia ter um painel de fundo o que certamente combinaria mais com a linda decoração de todo o hotel .    São apenas críticas construtivas que não desmerecem em nada o excelente atendimento recebido . Esperamos voltar e certamente levaremos em nossos corações um atendimento digno não de primeiro mundo, mas sim do Brasil que é o melhor atendimento do mundo !"
ago. de 2018,5,Excelente,"Amamos cada detalhe, cada mimo. Os funcionários são muito prestativos e simpáticos. O hotel é lindo e moderno. Levei minha cachorrinha e recebi a indicação da Giovanna no hotel para cuidar dela se precisássemos. Como os restaurantes, na sua maioria, nao aceitam pets deixavamos nossa cachorrinha na casa dela para não ficar sozinha no hotel. Ela foi muito bem cuidada e a Giovanna é uma pessoa maravilhosa. Fiquei muito feliz por ter escolhido esse hotel. Voltarei e indicarão. Ênfase para o café da manhã que não perde em nada para um Café colonial."
ago. de 2018,5,Nota 10,"Ficamos na suíte mais simples e era excelente, muito confortável. Os funcionários muito educados e solícitos e hotel limpo e novo. Café da manhã bem variado. No quarto havia frutas e doces de cortesia. Para nossa filha arrumaram uma gracinha de berço e até banheira de plástico havia no box do banheiro para ela. Voltaremos com certeza!"
ago. de 2018,5,Atendimento muito bom,"Hotel limpo e organizado, com estrutura e atendimento diferenciado. Costumamos viajar e este hotel além da infraestrutura, o grande diferencial é o atendimento e o café da manhã. Quarto muito bom. A localização não é muito boa pois é um pouco distante do centro."
ago. de 2018,5,Excelente opção em Gramado,Hotel novo. Staff atencioso e prestativo (destaque para Laís). Instalações novas e modernas. Calefação nos ambientes. Wifi excelentes. Você nos quartos. Mimo no quarto ao chegarmos e todas as noites. Brigadeiros pelo dia dos Pais. Duas garrafas de água e maçã para a viagem de volta. Recomendamos.
ago. de 2018,5,Tudo perfeito!,"Ótimo Hotel, aconchegante, bem recepcionados, café da manhã perfeito, atendentes muito especiais!Ficamos na Suíte Master que é muito bonita, confortável e grande!Recomendo com certeza que façam uma viagem pra gramado e fiquem nesse hotel maravilhoso!"
ago. de 2018,5,Maravilhoso,"Um lugar aconchegante, acolhedor, atenciosos, colaboradores motivados sempre disponíveis para ajudar um hotel com muitas vantagens pensando sempre nos hóspedes. Fui com minha família e amei. Estão de parabéns. Vou voltar com certeza !!!!"
ago. de 2018,5,Surpreendente,"Fomos surpreendidos mesmo. Atendimento excepcional, ambiente aconchegante, de limpeza e organização impecável. O pessoal sorridente e bem disposto.Café da manhã fantástico.Ganhamos ainda alguns mimos, como frutas no quarto e para viagem também, além de uma sacolinha com água. Quando retornarmos a Gramado será nosso local de hospedagem, com toda certeza."
ago. de 2018,5,Excelente,"Um hotel maravilhoso, com ótimo atendimento, funcionários muito prestativos, conforto acústico, limpeza impecável e excelente café da manhã. Adoramos a estadia. Super recomendo. Tornou nossa viagem ainda melhor."
ago. de 2018,5,Voltaria!!,"Ótima opção, me hospedaria novamente com certeza, o hotel fica na entrada da cidade, o pessoal da portaria estaciona o carro para ti, tu não precisa se preocupar com nada.  Ótima estrutura, quarto com piso aquecido, excelente banho e cama muito confortável..  O local conta com um menu de massagens, não tive tempo de fazer, mas achei muito interessante para relaxar.  Recomendo este hotel!! Vale muito a pena."
ago. de 2018,5,Ótima opção em Gramado,"Fomos em um grupo de amigos com filhos. O prédio parece bem novo, com área de estar ampla e uma lareira que aquece bem o ambiente. Os quartos bastante limpos e modernos. O café da manhã bem variado e farto. Um grande diferencial foi o atendimento: a prestatividade e atenção dispensada pela equipe do hotel foram realmente diferenciadas, sempre se mostrando prontos a ajudar e se antecipando a nossas necessidades. Uma bela opção de hotel para Gramado. Para nós não fez falta, mas creio que o ponto negativo seja a falta de piscina e uma área de lazer para crianças."
ago. de 2018,5,Fantástico. Simplesmente perfeito.,"O hotel superou todas as nossas expectativas. O quarto é super confortável, a cama king é maravilhosa e tudo extremamente limpo e cheiroso. O café da manhã é sortido e delicioso. A equipe é muito atenciosa, sempre com um sorriso no rosto. Fomos tratados como reis. A garagem está incluída na diária e o serviço de manobrista também. Voltaremos com certeza."
